disease_treatment_id,disease_id,treatment_id,role,clinical_context,sequence_order,first_line,definitive,rescue_or_escalation,unstable_patient_only,contraindication_notes,board_exam_pearl,source_review_status,medical_review_status,notes,patient_stability,rescue,refractory,contraindicated,avoid,age_context,pregnancy_context,renal_context,hepatic_context,prerequisite_actions,monitoring,step_levels,subject_exams,source_status
DTR-NEUR-290D23F11101,DIS-NEUR-163,TRT-NEUR-703266E6D90D,disease_directed,Pathogen-directed anti-Toxoplasma therapy is indicated for suspected or confirmed cerebral toxoplasmosis in the appropriate clinical setting and should not await biopsy or organism confirmation when clinical suspicion is sufficient.,1,true,false,false,false,Regimen selection requires review of allergy cytopenia risk organ function pregnancy and medication availability.,Clinical response supports reassessment but does not by itself prove the diagnosis.,source_checked,needs_medical_review,Assess clinical and radiologic response; lack of expected improvement should prompt reconsideration of competing diagnoses and possible further evaluation.,Stabilize seizures declining consciousness and mass-effect concern while initiating disease-directed management.,false,false,false,false,condition-specific,specialist regimen selection is required,adjust regimen for renal function,review hepatic function and drug interactions,Obtain urgent neuroimaging and assess safety before invasive diagnostic procedures when mass effect is possible.,Monitor symptoms neurologic examination blood counts organ function and radiologic response; maintenance and immune-status management are individualized.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Infectious Disease; Emergency Medicine,partially_source_supported
DTR-NEUR-05B9EBA33215,DIS-NEUR-130,TRT-NEUR-1A09D8E6EC16,disease_directed_or_symptomatic,"Corticosteroids for symptomatic vasogenic edema when appropriate is used for Oligodendroglioma only in the explicit severity, stability, and mechanism context recorded in its manifest.",1,true,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Corticosteroids for symptomatic vasogenic edema when appropriate is distinguished from stabilization, rescue, prevention, and disposition steps in Oligodendroglioma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-05F04848F298,DIS-NEUR-130,TRT-NEUR-8D0FCF98267F,consultation_or_definitive,"Neurosurgical consultation and resection planning is used for Oligodendroglioma only in the explicit severity, stability, and mechanism context recorded in its manifest.",2,true,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Neurosurgical consultation and resection planning is distinguished from stabilization, rescue, prevention, and disposition steps in Oligodendroglioma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-8C5841C845F2,DIS-NEUR-130,TRT-NEUR-1390AF1F26F1,disease_directed_or_symptomatic,"Radiation or systemic oncologic therapy is used for Oligodendroglioma only in the explicit severity, stability, and mechanism context recorded in its manifest.",3,false,true,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Radiation or systemic oncologic therapy is distinguished from stabilization, rescue, prevention, and disposition steps in Oligodendroglioma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-4E1755DC8F04,DIS-NEUR-130,TRT-NEUR-BCA060253E5E,disease_directed_or_symptomatic,"Seizure treatment when clinically indicated is used for Oligodendroglioma only in the explicit severity, stability, and mechanism context recorded in its manifest.",4,false,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Seizure treatment when clinically indicated is distinguished from stabilization, rescue, prevention, and disposition steps in Oligodendroglioma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-778ECAF32AC5,DIS-NEUR-131,TRT-NEUR-1F7032CC496B,disease_directed_or_symptomatic,"A slowly progressive focal deficit or seizure with a dural-based enhancing lesion suggests meningioma rather than CNS infection. 'Immediate empiric antimicrobial therapy when indicated' is assigned to acute stabilization, disease-directed treatment, prevention, or escalation as appropriate.",1,true,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"For Meningioma, the timing and contraindications of 'Immediate empiric antimicrobial therapy when indicated' follow this illness script, not a generic treatment sequence.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-07C911D619FB,DIS-NEUR-131,TRT-NEUR-CB1D18701F10,disease_directed_or_symptomatic,"A slowly progressive focal deficit or seizure with a dural-based enhancing lesion suggests meningioma rather than CNS infection. 'Acyclovir for suspected HSV encephalitis' is assigned to acute stabilization, disease-directed treatment, prevention, or escalation as appropriate.",2,true,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"For Meningioma, the timing and contraindications of 'Acyclovir for suspected HSV encephalitis' follow this illness script, not a generic treatment sequence.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-AE3C466047A8,DIS-NEUR-131,TRT-NEUR-EC0AAF9902FA,disease_directed_or_symptomatic,"A slowly progressive focal deficit or seizure with a dural-based enhancing lesion suggests meningioma rather than CNS infection. 'Dexamethasone in appropriate bacterial meningitis context' is assigned to acute stabilization, disease-directed treatment, prevention, or escalation as appropriate.",3,false,true,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"For Meningioma, the timing and contraindications of 'Dexamethasone in appropriate bacterial meningitis context' follow this illness script, not a generic treatment sequence.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-B492A2CBACCA,DIS-NEUR-131,TRT-NEUR-D077D1714799,consultation_or_definitive,"A slowly progressive focal deficit or seizure with a dural-based enhancing lesion suggests meningioma rather than CNS infection. 'Source control or drainage for brain abscess' is assigned to acute stabilization, disease-directed treatment, prevention, or escalation as appropriate.",4,false,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"For Meningioma, the timing and contraindications of 'Source control or drainage for brain abscess' follow this illness script, not a generic treatment sequence.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-54701B998C5B,DIS-NEUR-132,TRT-NEUR-1A09D8E6EC16,disease_directed_or_symptomatic,"Corticosteroids for symptomatic vasogenic edema when appropriate is used for Vestibular schwannoma only in the explicit severity, stability, and mechanism context recorded in its manifest.",1,true,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Corticosteroids for symptomatic vasogenic edema when appropriate is distinguished from stabilization, rescue, prevention, and disposition steps in Vestibular schwannoma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-C09E6916AAA2,DIS-NEUR-132,TRT-NEUR-8D0FCF98267F,consultation_or_definitive,"Neurosurgical consultation and resection planning is used for Vestibular schwannoma only in the explicit severity, stability, and mechanism context recorded in its manifest.",2,true,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Neurosurgical consultation and resection planning is distinguished from stabilization, rescue, prevention, and disposition steps in Vestibular schwannoma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-D6D8CE8C8BE8,DIS-NEUR-132,TRT-NEUR-1390AF1F26F1,disease_directed_or_symptomatic,"Radiation or systemic oncologic therapy is used for Vestibular schwannoma only in the explicit severity, stability, and mechanism context recorded in its manifest.",3,false,true,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Radiation or systemic oncologic therapy is distinguished from stabilization, rescue, prevention, and disposition steps in Vestibular schwannoma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DTR-NEUR-F8E2C09BC965,DIS-NEUR-132,TRT-NEUR-BCA060253E5E,disease_directed_or_symptomatic,"Seizure treatment when clinically indicated is used for Vestibular schwannoma only in the explicit severity, stability, and mechanism context recorded in its manifest.",4,false,false,false,false,Apply condition-specific contraindications; do not delay emergency stabilization for lower-priority testing.,"Seizure treatment when clinically indicated is distinguished from stabilization, rescue, prevention, and disposition steps in Vestibular schwannoma.",draft_ai_generated,needs_medical_review,,"Escalate for airway, respiratory, hemodynamic, seizure, or raised-intracranial-pressure risk.",false,false,false,false,condition-specific,condition-specific,condition-specific,condition-specific,Complete urgent stabilization and syndrome-specific safety checks.,"Monitor response, adverse effects, and disposition needs.",Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
